ID,sire,dam
a1679,a57,a101
a1680,a90,a187
a1681,a49,a175
a1682,a17,a151
a1683,a8,a133
a1684,a59,a187
a1685,a96,a196
a1686,a99,a116
a1687,a44,a120
a1688,a88,a199
a1689,a36,a199
a1690,a9,a177
a1691,a23,a155
a1692,a20,a188
a1693,a21,a103
a1694,a70,a128
a1695,a46,a174
a1696,a24,a123
a1697,a29,a196
a1698,a27,a157
a1699,a70,a192
a1700,a74,a161
a1701,a51,a150
a1702,a59,a151
a1703,a23,a111
a1704,a59,a138
a1705,a22,a101
a1706,a18,a110
a1707,a25,a161
a1708,a52,a115
a1709,a70,a120
a1710,a58,a136
a1711,a44,a168
a1712,a49,a140
a1713,a39,a163
a1714,a83,a197
a1715,a94,a106
a1716,a64,a163
a1717,a28,a134
a1718,a80,a162
a1719,a56,a180
a1720,a66,a200
a1721,a97,a158
a1722,a83,a170
a1723,a30,a106
a1724,a23,a181
a1725,a92,a110
a1726,a96,a167
a1727,a91,a179
a1728,a59,a186
a1729,a11,a155
a1730,a34,a160
a1731,a73,a156
a1732,a93,a159
a1733,a74,a127
a1734,a72,a147
a1735,a35,a121
a1736,a73,a135
a1737,a12,a123
a1738,a74,a115
a1739,a40,a101
a1740,a54,a176
a1741,a58,a171
a1742,a17,a103
a1743,a42,a193
a1744,a72,a107
a1745,a27,a116
a1746,a82,a132
a1747,a47,a182
a1748,a72,a196
a1749,a92,a114
a1750,a32,a129
a1751,a81,a111
a1752,a65,a145
a1753,a31,a117
a1754,a34,a145
a1755,a33,a196
a1756,a31,a158
a1757,a49,a177
a1758,a85,a165
a1759,a82,a165
a1760,a62,a125
a1761,a85,a187
a1762,a60,a136
a1763,a71,a103
a1764,a92,a161
a1765,a86,a199
a1766,a10,a127
a1767,a61,a129
a1768,a33,a193
a1769,a68,a155
a1770,a25,a147
a1771,a57,a183
a1772,a25,a174
a1773,a9,a166
a1774,a57,a136
a1775,a82,a181
a1776,a82,a179
a1777,a98,a109
a1778,a94,a153
a1779,a80,a167
a1780,a18,a185
a1781,a90,a163
a1782,a33,a149
a1783,a9,a157
a1784,a16,a107
a1785,a32,a196
a1786,a16,a182
a1787,a74,a194
a1788,a86,a137
a1789,a46,a108
a1790,a5,a147
a1791,a67,a161
a1792,a71,a118
a1793,a1,a126
a1794,a77,a111
a1795,a79,a147
a1796,a44,a183
a1797,a98,a158
a1798,a14,a154
a1799,a9,a103
a1800,a16,a166
a1801,a36,a150
a1802,a99,a187
a1803,a11,a124
a1804,a32,a145
a1805,a27,a106
a1806,a85,a105
a1807,a26,a120
a1808,a77,a167
a1809,a61,a176
a1810,a45,a150
a1811,a2,a168
a1812,a94,a175
a1813,a84,a120
a1814,a38,a189
a1815,a53,a196
a1816,a62,a199
a1817,a32,a165
a1818,a74,a199
a1819,a70,a180
a1820,a42,a171
a1821,a30,a157
a1822,a8,a116
a1823,a74,a143
a1824,a34,a149
a1825,a5,a101
a1826,a10,a103
a1827,a13,a103
a1828,a38,a159
a1829,a67,a147
a1830,a15,a108
a1831,a9,a190
a1832,a84,a111
a1833,a40,a151
a1834,a63,a197
a1835,a52,a186
a1836,a56,a120
a1837,a63,a178
a1838,a24,a151
a1839,a27,a151
a1840,a61,a118
a1841,a65,a192
a1842,a43,a146
a1843,a27,a121
a1844,a71,a168
a1845,a10,a141
a1846,a32,a115
a1847,a74,a154
a1848,a33,a166
a1849,a49,a128
a1850,a88,a102
a1851,a86,a173
a1852,a83,a137
a1853,a16,a192
a1854,a99,a143
a1855,a84,a124
a1856,a79,a150
a1857,a68,a154
a1858,a52,a117
a1859,a96,a185
a1860,a59,a164
a1861,a66,a115
a1862,a24,a177
a1863,a71,a188
a1864,a94,a170
a1865,a16,a105
a1866,a50,a114
a1867,a85,a140
a1868,a37,a170
a1869,a17,a113
a1870,a23,a141
a1871,a97,a111
a1872,a80,a106
a1873,a72,a119
a1874,a36,a135
a1875,a68,a120
a1876,a40,a122
a1877,a83,a191
a1878,a88,a197
a1879,a33,a131
a1880,a82,a168
a1881,a27,a173
a1882,a13,a154
a1883,a85,a136
a1884,a48,a137
a1885,a48,a199
a1886,a96,a135
a1887,a98,a199
a1888,a25,a162
a1889,a16,a175
a1890,a93,a120
a1891,a61,a111
a1892,a59,a163
a1893,a10,a107
a1894,a51,a107
a1895,a75,a144
a1896,a75,a200
a1897,a43,a178
a1898,a81,a122
a1899,a75,a116
a1900,a85,a168
a1901,a8,a198
a1902,a10,a147
a1903,a27,a166
a1904,a76,a154
a1905,a42,a107
a1906,a13,a167
a1907,a50,a115
a1908,a65,a125
a1909,a4,a195
a1910,a56,a106
a1911,a60,a170
a1912,a81,a113
a1913,a91,a179
a1914,a3,a107
a1915,a94,a135
a1916,a54,a195
a1917,a80,a128
a1918,a90,a119
a1919,a1,a167
a1920,a56,a112
a1921,a47,a112
a1922,a67,a185
a1923,a26,a189
a1924,a70,a112
a1925,a38,a146
a1926,a16,a152
a1927,a60,a176
a1928,a76,a176
a1929,a69,a151
a1930,a40,a198
a1931,a89,a157
a1932,a47,a198
a1933,a77,a187
a1934,a60,a103
a1935,a37,a156
a1936,a25,a148
a1937,a54,a137
a1938,a37,a109
a1939,a20,a121
a1940,a76,a174
a1941,a71,a143
a1942,a49,a176
a1943,a96,a141
a1944,a56,a167
a1945,a83,a127
a1946,a7,a106
a1947,a16,a160
a1948,a53,a186
a1949,a97,a156
a1950,a56,a162
a1951,a82,a157
a1952,a17,a107
a1953,a75,a130
a1954,a64,a134
a1955,a14,a109
a1956,a26,a108
a1957,a42,a175
a1958,a54,a150
a1959,a17,a198
a1960,a34,a141
a1961,a60,a155
a1962,a95,a168
a1963,a98,a132
a1964,a75,a152
a1965,a88,a193
a1966,a51,a179
a1967,a34,a149
a1968,a66,a104
a1969,a8,a150
a1970,a38,a114
a1971,a46,a124
a1972,a99,a159
a1973,a12,a121
a1974,a51,a110
a1975,a98,a195
a1976,a99,a198
a1977,a98,a101
a1978,a65,a108
a1979,a57,a114
a1980,a59,a138
a1981,a6,a188
a1982,a85,a166
a1983,a5,a115
a1984,a29,a137
a1985,a70,a164
a1986,a93,a116
a1987,a35,a198
a1988,a10,a181
a1989,a98,a173
a1990,a37,a187
a1991,a74,a113
a1992,a63,a176
a1993,a23,a174
a1994,a36,a160
a1995,a32,a135
a1996,a32,a171
a1997,a15,a163
a1998,a96,a185
a1999,a7,a183
a2000,a87,a104
a2001,a94,a196
a2002,a7,a126
a2003,a21,a192
a2004,a3,a175
a2005,a70,a126
a2006,a54,a113
a2007,a28,a192
a2008,a25,a177
a2009,a38,a185
a2010,a89,a176
a2011,a79,a112
a2012,a57,a157
a2013,a4,a158
a2014,a24,a125
a2015,a53,a120
a2016,a32,a146
a2017,a95,a126
a2018,a46,a109
a2019,a53,a186
a2020,a11,a131
a2021,a6,a144
a2022,a86,a168
a2023,a91,a187
a2024,a69,a117
a2025,a2,a167
a2026,a52,a132
a2027,a3,a103
a2028,a84,a115
a2029,a45,a103
a2030,a66,a168
a2031,a46,a133
a2032,a66,a125
a2033,a1,a164
a2034,a40,a144
a2035,a84,a128
a2036,a90,a139
a2037,a77,a133
a2038,a72,a110
a2039,a94,a162
a2040,a29,a115
a2041,a56,a142
a2042,a65,a189
a2043,a19,a138
a2044,a89,a137
a2045,a54,a127
a2046,a91,a137
a2047,a97,a134
a2048,a70,a176
a2049,a99,a107
a2050,a37,a144
a2051,a35,a142
a2052,a90,a184
a2053,a51,a103
a2054,a3,a190
a2055,a47,a160
a2056,a67,a107
a2057,a61,a135
a2058,a99,a109
a2059,a79,a129
a2060,a91,a131
a2061,a92,a125
a2062,a79,a167
a2063,a10,a178
a2064,a18,a165
a2065,a54,a161
a2066,a98,a120
a2067,a7,a194
a2068,a35,a165
a2069,a46,a106
a2070,a94,a169
a2071,a77,a196
a2072,a57,a150
a2073,a68,a156
a2074,a68,a186
a2075,a3,a175
a2076,a86,a112
a2077,a82,a121
a2078,a75,a182
a2079,a1,a105
a2080,a88,a112
a2081,a64,a190
a2082,a5,a172
a2083,a30,a122
a2084,a23,a187
a2085,a15,a142
a2086,a28,a176
a2087,a70,a135
a2088,a6,a159
a2089,a18,a187
a2090,a24,a141
a2091,a77,a104
a2092,a60,a151
a2093,a94,a127
a2094,a61,a148
a2095,a19,a169
a2096,a3,a146
a2097,a87,a153
a2098,a95,a182
a2099,a19,a146
a2100,a93,a104
a2101,a93,a143
a2102,a83,a186
a2103,a68,a135
a2104,a29,a158
a2105,a92,a112
a2106,a95,a114
a2107,a26,a149
a2108,a89,a165
a2109,a60,a155
a2110,a50,a161
a2111,a23,a155
a2112,a26,a120
a2113,a56,a194
a2114,a2,a136
a2115,a90,a188
a2116,a82,a161
a2117,a91,a155
a2118,a11,a138
a2119,a2,a186
a2120,a7,a140
a2121,a96,a152
a2122,a66,a172
a2123,a49,a157
a2124,a18,a135
a2125,a74,a108
a2126,a41,a200
a2127,a9,a198
a2128,a16,a146
a2129,a79,a112
a2130,a75,a133
a2131,a56,a134
a2132,a78,a110
a2133,a67,a177
a2134,a83,a131
a2135,a3,a166
a2136,a72,a137
a2137,a78,a136
a2138,a12,a173
a2139,a73,a160
a2140,a76,a105
a2141,a36,a154
a2142,a44,a156
a2143,a5,a163
a2144,a46,a138
a2145,a17,a170
a2146,a64,a162
a2147,a82,a186
a2148,a72,a101
a2149,a8,a179
a2150,a23,a129
a2151,a43,a190
a2152,a71,a163
a2153,a3,a200
a2154,a77,a144
a2155,a18,a150
a2156,a87,a164
a2157,a77,a160
a2158,a53,a123
a2159,a73,a131
a2160,a92,a190
a2161,a11,a192
a2162,a51,a133
a2163,a66,a106
a2164,a92,a132
a2165,a49,a134
a2166,a88,a116
a2167,a1,a126
a2168,a98,a153
a2169,a100,a167
a2170,a94,a142
a2171,a58,a164
a2172,a44,a167
a2173,a48,a154
a2174,a48,a180
a2175,a33,a133
a2176,a66,a196
a2177,a81,a116
a2178,a19,a130
a2179,a22,a183
a2180,a3,a118
a2181,a83,a109
a2182,a85,a142
a2183,a71,a131
a2184,a52,a152
a2185,a33,a133
a2186,a10,a153
a2187,a61,a124
a2188,a32,a125
a2189,a12,a139
a2190,a44,a112
a2191,a5,a171
a2192,a57,a194
a2193,a68,a153
a2194,a43,a114
a2195,a61,a155
a2196,a13,a114
a2197,a87,a150
a2198,a26,a151
a2199,a5,a180
a2200,a25,a126
a2201,a80,a121
a2202,a69,a137
a2203,a27,a189
a2204,a13,a192
a2205,a78,a128
a2206,a10,a149
a2207,a63,a151
a2208,a61,a196
a2209,a87,a199
a2210,a56,a178
a2211,a93,a183
a2212,a32,a136
a2213,a6,a101
a2214,a99,a138
a2215,a32,a176
a2216,a13,a134
a2217,a17,a165
a2218,a11,a126
a2219,a96,a171
a2220,a42,a118
a2221,a24,a123
a2222,a72,a135
a2223,a19,a157
a2224,a35,a129
a2225,a69,a102
a2226,a43,a106
a2227,a46,a146
a2228,a30,a142
a2229,a44,a135
a2230,a36,a162
a2231,a16,a172
a2232,a25,a145
a2233,a42,a193
a2234,a40,a159
a2235,a51,a102
a2236,a44,a157
a2237,a53,a187
a2238,a86,a109
a2239,a99,a167
a2240,a7,a141
a2241,a7,a141
a2242,a30,a174
a2243,a18,a159
a2244,a25,a128
a2245,a15,a188
a2246,a76,a195
a2247,a25,a167
a2248,a3,a108
a2249,a33,a127
a2250,a69,a140
a2251,a30,a140
a2252,a13,a166
a2253,a7,a124
a2254,a82,a108
a2255,a76,a117
a2256,a19,a154
a2257,a60,a118
a2258,a40,a171
a2259,a78,a135
a2260,a52,a111
a2261,a12,a189
a2262,a64,a153
a2263,a78,a176
a2264,a78,a175
a2265,a94,a200
a2266,a60,a110
a2267,a54,a140
a2268,a31,a102
a2269,a35,a176
a2270,a88,a139
a2271,a50,a194
a2272,a68,a164
a2273,a44,a118
a2274,a30,a117
a2275,a68,a149
a2276,a15,a144
a2277,a81,a123
a2278,a31,a131
a2279,a47,a179
a2280,a100,a158
a2281,a34,a136
a2282,a1,a170
a2283,a78,a105
a2284,a12,a133
a2285,a55,a147
a2286,a87,a186
a2287,a97,a181
a2288,a63,a165
a2289,a72,a142
a2290,a6,a158
a2291,a7,a166
a2292,a76,a113
a2293,a77,a145
a2294,a65,a178
a2295,a65,a101
a2296,a94,a139
a2297,a3,a134
a2298,a73,a126
a2299,a70,a163
a2300,a70,a196
a2301,a92,a153
a2302,a18,a110
a2303,a8,a169
a2304,a51,a115
a2305,a55,a145
a2306,a100,a157
a2307,a50,a127
a2308,a82,a179
a2309,a35,a104
a2310,a10,a115
a2311,a76,a111
a2312,a44,a177
a2313,a32,a195
a2314,a96,a163
a2315,a21,a121
a2316,a75,a169
a2317,a43,a169
a2318,a3,a185
a2319,a1,a173
a2320,a27,a168
a2321,a40,a199
a2322,a18,a177
a2323,a53,a165
a2324,a26,a152
a2325,a70,a199
a2326,a55,a191
a2327,a42,a127
a2328,a9,a183
a2329,a12,a108
a2330,a30,a172
a2331,a94,a105
a2332,a73,a158
a2333,a86,a138
a2334,a88,a162
a2335,a3,a194
a2336,a76,a125
a2337,a24,a159
a2338,a79,a115
a2339,a79,a190
a2340,a89,a158
a2341,a94,a158
a2342,a14,a194
a2343,a4,a175
a2344,a26,a156
a2345,a30,a112
a2346,a91,a103
a2347,a19,a184
a2348,a86,a157
a2349,a51,a148
a2350,a8,a112
a2351,a83,a192
a2352,a78,a162
a2353,a90,a150
a2354,a20,a114
a2355,a64,a179
a2356,a23,a188
a2357,a69,a193
a2358,a41,a171
a2359,a74,a169
a2360,a49,a138
a2361,a97,a180
a2362,a2,a153
a2363,a62,a109
a2364,a71,a162
a2365,a32,a186
a2366,a94,a171
a2367,a52,a138
a2368,a58,a138
a2369,a89,a117
a2370,a36,a109
a2371,a62,a180
a2372,a5,a117
a2373,a84,a197
a2374,a65,a130
a2375,a85,a197
a2376,a31,a152
a2377,a62,a192
a2378,a91,a136
a2379,a35,a167
a2380,a4,a182
a2381,a89,a195
a2382,a18,a135
a2383,a68,a188
a2384,a72,a115
a2385,a36,a129
a2386,a86,a107
a2387,a52,a110
a2388,a54,a104
a2389,a5,a126
a2390,a94,a146
a2391,a30,a185
a2392,a77,a119
a2393,a24,a141
a2394,a24,a134
a2395,a66,a194
a2396,a83,a162
a2397,a60,a165
a2398,a47,a122
a2399,a6,a171
a2400,a74,a143
a2401,a44,a105
a2402,a4,a136
a2403,a7,a159
a2404,a21,a118
a2405,a100,a193
a2406,a49,a185
a2407,a11,a112
a2408,a88,a199
a2409,a13,a200
a2410,a34,a191
a2411,a5,a118
a2412,a17,a116
a2413,a50,a180
a2414,a27,a115
a2415,a82,a184
a2416,a81,a121
a2417,a90,a187
a2418,a67,a146
a2419,a98,a142
a2420,a25,a144
a2421,a90,a130
a2422,a27,a123
a2423,a22,a146
a2424,a93,a127
a2425,a37,a114
a2426,a9,a138
a2427,a73,a104
a2428,a89,a145
a2429,a43,a188
a2430,a35,a189
a2431,a95,a113
a2432,a48,a157
a2433,a81,a197
a2434,a78,a144
a2435,a82,a123
a2436,a46,a143
a2437,a55,a160
a2438,a9,a197
a2439,a32,a138
a2440,a57,a157
a2441,a33,a112
a2442,a95,a111
a2443,a18,a162
a2444,a2,a121
a2445,a86,a197
a2446,a18,a140
a2447,a83,a159
a2448,a22,a146
a2449,a10,a187
a2450,a15,a166
a2451,a2,a128
a2452,a95,a107
a2453,a65,a109
a2454,a4,a181
a2455,a67,a138
a2456,a51,a176
a2457,a75,a191
a2458,a19,a194
a2459,a44,a114
a2460,a9,a190
a2461,a78,a157
a2462,a93,a169
a2463,a80,a122
a2464,a13,a160
a2465,a88,a191
a2466,a97,a182
a2467,a11,a106
a2468,a9,a139
a2469,a7,a198
a2470,a68,a164
a2471,a41,a111
a2472,a20,a139
a2473,a70,a124
a2474,a5,a133
a2475,a56,a168
a2476,a87,a122
a2477,a70,a145
a2478,a22,a195
a2479,a36,a180
a2480,a88,a198
a2481,a49,a124
a2482,a71,a166
a2483,a72,a156
a2484,a43,a191
a2485,a20,a148
a2486,a60,a198
a2487,a33,a169
a2488,a6,a198
a2489,a89,a145
a2490,a9,a175
a2491,a83,a162
a2492,a5,a158
a2493,a44,a114
a2494,a92,a195
a2495,a76,a144
a2496,a47,a112
a2497,a80,a120
a2498,a9,a132
a2499,a49,a175
a2500,a24,a164
a2501,a15,a199
a2502,a52,a127
a2503,a83,a107
a2504,a15,a170
a2505,a54,a122
a2506,a23,a189
a2507,a65,a189
a2508,a35,a144
a2509,a70,a169
a2510,a14,a191
a2511,a96,a117
a2512,a32,a184
a2513,a40,a138
a2514,a70,a195
a2515,a70,a190
a2516,a75,a180
a2517,a94,a194
a2518,a10,a132
a2519,a46,a170
a2520,a34,a183
a2521,a100,a155
a2522,a84,a157
a2523,a91,a154
a2524,a88,a199
a2525,a52,a176
a2526,a32,a116
a2527,a65,a138
a2528,a66,a110
a2529,a41,a121
a2530,a15,a135
a2531,a3,a119
a2532,a61,a200
a2533,a60,a179
a2534,a8,a192
a2535,a12,a104
a2536,a81,a115
a2537,a69,a137
a2538,a36,a165
a2539,a13,a116
a2540,a38,a165
a2541,a7,a114
a2542,a13,a182
a2543,a95,a191
a2544,a64,a108
a2545,a75,a199
a2546,a50,a146
a2547,a100,a131
a2548,a91,a184
a2549,a2,a175
a2550,a12,a109
a2551,a73,a193
a2552,a24,a111
a2553,a62,a156
a2554,a75,a178
a2555,a41,a103
a2556,a35,a199
a2557,a32,a168
a2558,a15,a118
a2559,a95,a172
a2560,a72,a174
a2561,a79,a187
a2562,a74,a143
a2563,a72,a168
a2564,a3,a101
a2565,a42,a181
a2566,a80,a101
a2567,a5,a161
a2568,a73,a129
a2569,a14,a113
a2570,a70,a195
a2571,a1,a147
a2572,a98,a178
a2573,a58,a183
a2574,a41,a113
a2575,a68,a112
a2576,a24,a171
a2577,a31,a165
a2578,a61,a118
a2579,a43,a120
a2580,a7,a156
a2581,a20,a191
a2582,a39,a169
a2583,a78,a122
a2584,a61,a163
a2585,a82,a176
a2586,a23,a104
a2587,a94,a163
a2588,a99,a145
a2589,a61,a186
a2590,a91,a199
a2591,a47,a187
a2592,a46,a109
a2593,a26,a197
a2594,a8,a197
a2595,a21,a109
a2596,a80,a129
a2597,a64,a134
a2598,a81,a114
a2599,a42,a125
a2600,a28,a177
a2601,a74,a191
a2602,a11,a122
a2603,a42,a163
a2604,a96,a166
a2605,a28,a156
a2606,a8,a153
a2607,a85,a183
a2608,a85,a198
a2609,a18,a137
a2610,a100,a120
a2611,a26,a151
a2612,a47,a168
a2613,a89,a123
a2614,a11,a149
a2615,a97,a179
a2616,a71,a200
a2617,a40,a173
a2618,a47,a133
a2619,a11,a188
a2620,a10,a110
a2621,a53,a136
a2622,a78,a128
a2623,a99,a189
a2624,a40,a185
a2625,a93,a124
a2626,a51,a174
a2627,a99,a196
a2628,a46,a153
a2629,a2,a118
a2630,a7,a168
a2631,a8,a125
a2632,a24,a197
a2633,a63,a121
a2634,a34,a183
a2635,a52,a164
a2636,a58,a197
a2637,a12,a199
a2638,a72,a150
a2639,a57,a121
a2640,a86,a124
a2641,a46,a138
a2642,a68,a138
a2643,a69,a143
a2644,a95,a173
a2645,a74,a115
a2646,a2,a126
a2647,a34,a154
a2648,a92,a147
a2649,a15,a111
a2650,a91,a154
a2651,a67,a183
a2652,a58,a179
a2653,a70,a166
a2654,a53,a120
a2655,a46,a186
a2656,a18,a154
a2657,a14,a113
a2658,a52,a113
a2659,a34,a127
a2660,a28,a198
a2661,a24,a154
a2662,a28,a138
a2663,a72,a164
a2664,a76,a193
a2665,a71,a110
a2666,a98,a162
a2667,a74,a124
a2668,a58,a167
a2669,a64,a156
a2670,a86,a106
a2671,a29,a106
a2672,a72,a102
a2673,a2,a133
a2674,a84,a150
a2675,a41,a131
a2676,a8,a191
a2677,a5,a170
a2678,a36,a183
a2679,a25,a113
a2680,a63,a103
a2681,a26,a115
a2682,a78,a190
a2683,a78,a146
a2684,a62,a188
a2685,a86,a164
a2686,a42,a175
a2687,a75,a114
a2688,a67,a184
a2689,a80,a141
a2690,a99,a184
a2691,a58,a189
a2692,a66,a198
a2693,a77,a138
a2694,a8,a192
a2695,a36,a159
a2696,a20,a105
a2697,a26,a151
a2698,a85,a141
a2699,a7,a180
a2700,a22,a110
a2701,a80,a147
a2702,a52,a166
a2703,a3,a134
a2704,a35,a195
a2705,a46,a107
a2706,a97,a133
a2707,a95,a133
a2708,a96,a178
a2709,a22,a132
a2710,a57,a169
a2711,a73,a111
a2712,a57,a124
a2713,a52,a128
a2714,a37,a168
a2715,a83,a155
a2716,a70,a172
a2717,a80,a158
a2718,a23,a112
a2719,a33,a151
a2720,a85,a128
a2721,a24,a110
a2722,a42,a112
a2723,a38,a187
a2724,a41,a156
a2725,a14,a122
a2726,a51,a161
a2727,a42,a146
a2728,a70,a156
a2729,a8,a153
a2730,a91,a149
a2731,a20,a169
a2732,a4,a136
a2733,a5,a173
a2734,a12,a129
a2735,a51,a132
a2736,a74,a143
a2737,a88,a107
a2738,a14,a130
a2739,a82,a170
a2740,a69,a184
a2741,a64,a120
a2742,a41,a137
a2743,a62,a167
a2744,a7,a116
a2745,a50,a125
a2746,a7,a134
a2747,a75,a145
a2748,a71,a174
a2749,a5,a159
a2750,a14,a132
a2751,a78,a167
a2752,a8,a161
a2753,a62,a109
a2754,a83,a179
a2755,a80,a178
a2756,a66,a139
a2757,a38,a114
a2758,a100,a193
a2759,a80,a133
a2760,a56,a190
a2761,a27,a162
a2762,a22,a183
a2763,a53,a176
a2764,a83,a159
a2765,a7,a108
a2766,a13,a184
a2767,a8,a115
a2768,a81,a120
a2769,a11,a123
a2770,a41,a179
a2771,a99,a190
a2772,a71,a130
a2773,a24,a135
a2774,a84,a102
a2775,a93,a194
a2776,a44,a110
a2777,a62,a105
a2778,a87,a133
a2779,a86,a127
a2780,a21,a160
a2781,a17,a165
a2782,a55,a140
a2783,a8,a198
a2784,a1,a116
a2785,a45,a166
a2786,a83,a123
a2787,a24,a156
a2788,a99,a109
a2789,a44,a134
a2790,a50,a195
a2791,a92,a188
a2792,a99,a107
a2793,a16,a164
a2794,a91,a119
a2795,a48,a185
a2796,a62,a125
a2797,a77,a172
a2798,a84,a148
a2799,a13,a164
a2800,a46,a190
a2801,a10,a170
a2802,a63,a110
a2803,a19,a156
a2804,a13,a169
a2805,a30,a151
a2806,a16,a142
a2807,a15,a156
a2808,a10,a153
a2809,a100,a147
a2810,a23,a109
a2811,a68,a198
a2812,a23,a120
a2813,a3,a138
a2814,a44,a179
a2815,a42,a200
a2816,a61,a175
a2817,a87,a134
a2818,a19,a156
a2819,a79,a154
a2820,a77,a163
a2821,a30,a196
a2822,a24,a192
a2823,a53,a148
a2824,a65,a119
a2825,a1,a109
a2826,a4,a131
a2827,a41,a135
a2828,a24,a119
a2829,a54,a135
a2830,a88,a127
a2831,a44,a194
a2832,a86,a149
a2833,a70,a160
a2834,a79,a168
a2835,a85,a160
a2836,a32,a111
a2837,a3,a125
a2838,a42,a136
a2839,a60,a144
a2840,a43,a142
a2841,a46,a187
a2842,a79,a111
a2843,a77,a161
a2844,a56,a199
a2845,a37,a127
a2846,a87,a144
a2847,a35,a142
a2848,a74,a186
a2849,a70,a190
a2850,a49,a170
a2851,a53,a145
a2852,a56,a107
a2853,a75,a159
a2854,a36,a176
a2855,a57,a103
a2856,a50,a180
a2857,a81,a127
a2858,a90,a160
a2859,a95,a152
a2860,a25,a134
a2861,a19,a149
a2862,a25,a178
a2863,a5,a119
a2864,a37,a116
a2865,a96,a138
a2866,a43,a152
a2867,a94,a169
a2868,a25,a191
a2869,a67,a168
a2870,a10,a102
a2871,a70,a185
a2872,a26,a160
a2873,a74,a176
a2874,a77,a114
a2875,a72,a143
a2876,a64,a193
a2877,a67,a143
a2878,a59,a120
a2879,a3,a179
a2880,a49,a141
a2881,a65,a175
a2882,a95,a144
a2883,a25,a171
a2884,a98,a108
a2885,a79,a138
a2886,a30,a169
a2887,a80,a120
a2888,a94,a102
a2889,a49,a116
a2890,a35,a194
a2891,a76,a153
a2892,a80,a126
a2893,a79,a169
a2894,a4,a150
a2895,a40,a186
a2896,a34,a101
a2897,a13,a200
a2898,a96,a130
a2899,a24,a159
a2900,a70,a128
a2901,a51,a200
a2902,a21,a114
a2903,a26,a195
a2904,a30,a192
a2905,a93,a144
a2906,a51,a102
a2907,a46,a195
a2908,a95,a189
a2909,a23,a192
a2910,a50,a103
a2911,a91,a163
a2912,a22,a197
a2913,a36,a143
a2914,a60,a165
a2915,a51,a162
a2916,a41,a151
a2917,a29,a187
a2918,a33,a173
a2919,a9,a190
a2920,a48,a113
a2921,a84,a125
a2922,a47,a140
a2923,a50,a162
a2924,a67,a183
a2925,a82,a154
a2926,a11,a188
a2927,a99,a158
a2928,a18,a156
a2929,a76,a185
a2930,a10,a110
a2931,a31,a107
a2932,a22,a124
a2933,a73,a190
a2934,a16,a172
a2935,a32,a184
a2936,a25,a184
a2937,a51,a127
a2938,a10,a158
a2939,a92,a136
a2940,a54,a127
a2941,a65,a130
a2942,a13,a127
a2943,a26,a105
a2944,a27,a107
a2945,a13,a111
a2946,a5,a103
a2947,a62,a130
a2948,a19,a161
a2949,a16,a169
a2950,a100,a109
a2951,a20,a109
a2952,a89,a119
a2953,a58,a120
a2954,a24,a164
a2955,a8,a181
a2956,a49,a174
a2957,a94,a142
a2958,a59,a150
a2959,a67,a127
a2960,a92,a117
a2961,a52,a162
a2962,a72,a125
a2963,a14,a174
a2964,a71,a188
a2965,a23,a166
a2966,a91,a174
a2967,a51,a170
a2968,a12,a166
a2969,a100,a101
a2970,a50,a177
a2971,a22,a194
a2972,a22,a130
a2973,a10,a183
a2974,a92,a129
a2975,a33,a105
a2976,a72,a113
a2977,a31,a117
a2978,a83,a158
a2979,a25,a168
a2980,a94,a150
a2981,a69,a106
a2982,a34,a170
a2983,a41,a155
a2984,a24,a134
a2985,a1,a170
a2986,a64,a193
a2987,a29,a110
a2988,a80,a199
a2989,a6,a197
a2990,a63,a142
a2991,a7,a188
a2992,a96,a162
a2993,a90,a189
a2994,a94,a179
a2995,a26,a197
a2996,a94,a126
a2997,a50,a139
a2998,a55,a190
a2999,a70,a134
a3000,a26,a170
a3001,a1035,a2520
a3002,a258,a2100
a3003,a474,a1903
a3004,a231,a2949
a3005,a281,a2037
a3006,a1406,a2883
a3007,a1286,a2556
a3008,a1284,a2580
a3009,a272,a1823
a3010,a258,a2914
a3011,a1043,a2692
a3012,a1431,a2433
a3013,a1082,a2199
a3014,a859,a2334
a3015,a1069,a1646
a3016,a336,a2318
a3017,a1145,a2505
a3018,a460,a2072
a3019,a1308,a1745
a3020,a237,a1876
a3021,a398,a2855
a3022,a1207,a1930
a3023,a1433,a2442
a3024,a699,a2130
a3025,a717,a2726
a3026,a907,a2077
a3027,a1200,a2376
a3028,a393,a2328
a3029,a1214,a2537
a3030,a803,a2865
a3031,a782,a2722
a3032,a1424,a2638
a3033,a1027,a1873
a3034,a379,a2426
a3035,a1348,a2796
a3036,a667,a2560
a3037,a798,a1723
a3038,a1162,a1717
a3039,a779,a2662
a3040,a1290,a2701
a3041,a649,a1741
a3042,a309,a2873
a3043,a1456,a2804
a3044,a914,a1668
a3045,a1199,a2890
a3046,a1591,a2238
a3047,a1044,a2688
a3048,a494,a1795
a3049,a466,a1870
a3050,a966,a1691
a3051,a761,a2075
a3052,a889,a2561
a3053,a1358,a2619
a3054,a648,a2509
a3055,a1580,a2083
a3056,a1099,a2850
a3057,a270,a2950
a3058,a1305,a2568
a3059,a506,a2926
a3060,a549,a2200
a3061,a664,a2066
a3062,a1385,a2156
a3063,a762,a2420
a3064,a997,a2894
a3065,a783,a2429
a3066,a436,a2124
a3067,a849,a2334
